"Currency","Position","Probability","Odds","Meets Criterion","File"
EURUSD,short,0.4257031233126645,2.2857142857142856,false,gbpusd-2017-252-06.json
EURUSD,short,0.42606281485485475,2.2666666666666666,false,gbpusd-2017-253-05.json
EURUSD,short,0.42610495959182304,2.642857142857143,true,usdcad-2017-266-01.json
EURUSD,short,0.42624554488677724,2.5384615384615383,true,eurusd-2017-280-07.json
EURUSD,short,0.4262712898875956,2.4285714285714284,true,nzdusd-2017-259-09.json
EURUSD,short,0.42950353995522805,3.125,true,eurusd-2017-254-11.json
EURUSD,short,0.42968494510240285,2.230769230769231,false,eurusd-2017-273-12.json
EURUSD,short,0.43050742807445724,3,true,gbpusd-2017-276-04.json
EURUSD,short,0.43114072707059675,2.8461538461538463,true,eurusd-2017-281-07.json
EURUSD,short,0.4331786321881926,3,true,usdchf-2017-277-01.json
EURUSD,short,0.4365272911674064,3.2222222222222223,true,usdjpy-2017-273-04.json
EURUSD,short,0.43749864055955556,2.142857142857143,false,usdcad-2017-269-09.json
EURUSD,short,0.438727603872447,2.142857142857143,false,usdcad-2017-266-12.json
EURUSD,short,0.44152134206668414,2.2,false,usdjpy-2017-253-06.json
EURUSD,short,0.4442125551949114,3.625,true,eurusd-2017-276-06.json
EURUSD,short,0.4469327774620011,3.2857142857142856,true,eurusd-2017-258-02.json
EURUSD,short,0.44889116427973863,2.0588235294117645,false,eurusd-2017-258-04.json
EURUSD,short,0.45343587939626734,1.8888888888888888,false,gbpusd-2017-279-01.json
EURUSD,short,0.453942285265083,2.5,true,usdjpy-2017-257-01.json
EURUSD,short,0.45554643839991005,2.3333333333333335,true,usdjpy-2017-269-05.json
EURUSD,short,0.45667710383739185,3.625,true,gbpusd-2017-251-04.json
EURUSD,short,0.46222299619625945,2.4,true,audusd-2017-266-02.json
EURUSD,short,0.46454429941564485,2.066666666666667,false,usdchf-2017-273-06.json
EURUSD,short,0.46459239063005364,2.4285714285714284,true,gbpusd-2017-281-02.json
EURUSD,short,0.4646632822006172,2.8,true,usdchf-2017-252-02.json
EURUSD,short,0.46570478866957793,2.1333333333333333,false,eurusd-2017-266-05.json
EURUSD,short,0.4666385212670968,2.75,true,eurusd-2017-273-09.json
